track_name,album_name,album_type,duration,release_year,artists,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,producers,writers,track_composers,track_genres,track_styles,track_moods,track_themes,album_duration,album_genres,album_styles,album_recording_date,album_recording_location,album_moods,album_themes,album_rating,billboard_hot_100_debut_date,billboard_hot_100_peak_pos,billboard_hot_100_peak_date,billboard_hot_100_weaks_on_chart,radio_songs_debut_date,radio_songs_peak_pos,radio_songs_peak_date,radio_songs_weaks_on_chart,digital_song_sales_debut_date,digital_song_sales_peak_pos,digital_song_sales_peak_date,digital_song_sales_weaks_on_chart,billboard_global_200_debut_date,billboard_global_200_peak_pos,billboard_global_200_peak_date,billboard_global_200_weaks_on_chart,mainstream_rock_airplay_debut_date,mainstream_rock_airplay_peak_pos,mainstream_rock_airplay_peak_date,mainstream_rock_airplay_weaks_on_chart,alternative_airplay_debut_date,alternative_airplay_peak_pos,alternative_airplay_peak_date,alternative_airplay_weaks_on_chart,rock_streaming_songs_debut_date,rock_streaming_songs_peak_pos,rock_streaming_songs_peak_date,rock_streaming_songs_weaks_on_chart,hot_alternative_songs_debut_date,hot_alternative_songs_peak_pos,hot_alternative_songs_peak_date,hot_alternative_songs_weaks_on_chart,alternative_streaming_songs_debut_date,alternative_streaming_songs_peak_pos,alternative_streaming_songs_peak_date,alternative_streaming_songs_weaks_on_chart,hot_rock_songs_debut_date,hot_rock_songs_peak_pos,hot_rock_songs_peak_date,hot_rock_songs_weaks_on_chart,lyricfind_global_debut_date,lyricfind_global_peak_pos,lyricfind_global_peak_date,lyricfind_global_weaks_on_chart,lyricfind_u.s._debut_date,lyricfind_u.s._peak_pos,lyricfind_u.s._peak_date,lyricfind_u.s._weaks_on_chart,hot_rock_&_alternative_songs_debut_date,hot_rock_&_alternative_songs_peak_pos,hot_rock_&_alternative_songs_peak_date,hot_rock_&_alternative_songs_weaks_on_chart,rock_digital_song_sales_debut_date,rock_digital_song_sales_peak_pos,rock_digital_song_sales_peak_date,rock_digital_song_sales_weaks_on_chart,alternative_digital_song_sales_debut_date,alternative_digital_song_sales_peak_pos,alternative_digital_song_sales_peak_date,alternative_digital_song_sales_weaks_on_chart,canadian_digital_song_sales_debut_date,canadian_digital_song_sales_peak_pos,canadian_digital_song_sales_peak_date,canadian_digital_song_sales_weaks_on_chart
In My Tree,No Code,studio album,238,1996,Pearl Jam,0.0154,0.474,0.828,0.547,4,0.0798,-9.361,1,0.069,106.854,4,0.415,,,"Stone Gossard, Jack Irons, Eddie Vedder",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","Aggressive, Angst-Ridden, Brooding, Cathartic, Earnest, Urgent, Visceral, Bittersweet, Dramatic, Energetic, Fiery, Intense, Poignant, Yearning, Raucous","Empowerment, Revolution",49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smile,No Code,studio album,231,1996,Pearl Jam,0.00462,0.442,0.835,0.0855,7,0.169,-7.041,1,0.0295,156.396,4,0.683,,,"Jeff Ament, Eddie Vedder",Pop/Rock,"Alternative/Indie Rock, Grunge","Aggressive, Angry, Brooding, Rousing, Yearning",In Love,49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off He Goes,No Code,studio album,358,1996,Pearl Jam,0.574,0.684,0.344,0.00235,0,0.113,-14.825,1,0.029,101.39,4,0.343,"Brendan O'Brien, Pearl Jam",Eddie Vedder,Eddie Vedder,Pop/Rock,"Alternative Pop/Rock, Hard Rock, Alternative/Indie Rock, Grunge","Autumnal, Earnest, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Melancholy, Searching, Visceral, Aggressive, Brooding, Laid-Back/Mellow, Passionate, Poignant, Reflective, Yearning","Empowerment, Feeling Blue, Loss/Grief, Revolution",49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Habit,No Code,studio album,215,1996,Pearl Jam,6.59E-05,0.26,0.969,0.000323,9,0.151,-4.297,0,0.0931,151.53,4,0.147,,,Eddie Vedder,Pop/Rock,"Alternative/Indie Rock, Grunge",Aggressive,,49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Mosquito,No Code,studio album,242,1996,Pearl Jam,0.25,0.17,0.738,0.000906,5,0.15,-6.678,1,0.0517,173.28,3,0.352,"Brendan O'Brien, Pearl Jam","Jeff Ament, Stone Gossard, Jack Irons, Mike McCready, Eddie Vedder","Pearl Jam, Eddie Vedder",Pop/Rock,"Alternative/Indie Rock, Grunge",Rousing,,49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lukin,No Code,studio album,62,1996,Pearl Jam,0.00981,0.419,0.957,0.000223,4,0.297,-5.479,0,0.0397,153.412,4,0.789,,,Eddie Vedder,Pop/Rock,"Alternative/Indie Rock, Grunge, Alternative Pop/Rock, Hard Rock","Angst-Ridden, Brooding, Bittersweet, Cathartic, Earnest, Raucous, Reflective, Rollicking, Rousing, Rowdy, Searching, Sentimental, Visceral, Volatile, Wistful, Yearning","Introspection, Reflection, Regret, Reminiscing",49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Present Tense,No Code,studio album,345,1996,Pearl Jam,0.403,0.403,0.272,0.17,2,0.0806,-13.492,1,0.0325,130.872,4,0.105,,,"Mike McCready, Eddie Vedder",Pop/Rock,"Alternative/Indie Rock, Grunge",Yearning,,49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mankind,No Code,studio album,208,1996,Pearl Jam,0.0102,0.346,0.889,0.00127,11,0.174,-5.835,1,0.0681,142.296,4,0.309,,,Stone Gossard,Pop/Rock,"Alternative/Indie Rock, Grunge","Brooding, Rousing",Politics/Society,49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I'm Open,No Code,studio album,173,1996,Pearl Jam,0.896,0.198,0.359,0.83,8,0.11,-12.256,1,0.0359,179.61,4,0.0979,,,"Jack Irons, Eddie Vedder",Pop/Rock,"Alternative/Indie Rock, Grunge","Brooding, Quirky",,49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Around the Bend,No Code,studio album,276,1996,Pearl Jam,0.638,0.479,0.378,0.31,2,0.11,-14.173,1,0.0421,200.538,4,0.52,,,Eddie Vedder,Pop/Rock,"Alternative/Indie Rock, Grunge","Calm/Peaceful, Nostalgic, Sentimental",,49:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","July 12, 1995 - May, 1996","Atlanta, GA","Autumnal, Brooding, Complex, Provocative, Urgent, Aggressive, Angst-Ridden, Bittersweet, Cathartic, Dramatic, Energetic, Melancholy, Searching, Tense/Anxious, Visceral, Yearning, Fiery, Passionate, Warm, Angry, Bitter, Brash, Earnest, Freewheeling, Intense, Poignant, Quirky, Reflective, Rollicking, Rousing, Spiritual, Wistful, Cerebral, Plaintive","Cool & Cocky, Introspection, Passion, Reflection, Hanging Out, Imagination, Yearning, Night Driving, Rainy Day",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Exit,Vitalogy,studio album,175,1994,Pearl Jam,0.0599,0.513,0.951,0.000221,0,0.0474,-6.838,1,0.047,139.153,5,0.672,,,"Dave Abbruzzese, Jeff Ament, Stone Gossard, Mike McCready, Eddie Vedder",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","Aggressive, Angst-Ridden, Brooding, Cathartic, Earnest, Fiery, Intense, Tense/Anxious, Urgent, Visceral, Bittersweet, Dramatic, Energetic, Yearning, Poignant, Raucous","Empowerment, Revolution",55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spin the Black Circle,Vitalogy,studio album,167,1994,Pearl Jam,0.00063,0.236,0.99,0.0586,2,0.407,-4.719,0,0.095,217.913,4,0.141,"Brendan O'Brien, Pearl Jam","Eddie Vedder, Stone Gossard","Dave Abbruzzese, Jeff Ament, Stone Gossard, Mike McCready, Eddie Vedder",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","Aggressive, Angst-Ridden, Autumnal, Cathartic, Confrontational, Earnest, Energetic, Fiery, Freewheeling, Intense, Raucous, Reckless, Searching, Tense/Anxious, Urgent, Visceral, Volatile, Dramatic, Melancholy, Rousing, Passionate","Empowerment, Feeling Blue, In Love, Loss/Grief, Revolution",55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not for You,Vitalogy,studio album,352,1994,Pearl Jam,0.0294,0.588,0.676,0.0235,9,0.0725,-6.553,1,0.0324,119.902,4,0.13,"Brendan O'Brien, Pearl Jam",Eddie Vedder,"Dave Abbruzzese, Jeff Ament, Stone Gossard, Mike McCready, Eddie Vedder",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","Aggressive, Angst-Ridden, Brooding, Cathartic, Confident, Crunchy, Earnest, Fiery, Intense, Tense/Anxious, Urgent, Visceral, Bittersweet, Dramatic, Energetic, Yearning, Poignant, Raucous","Empowerment, Revolution",55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tremor Christ,Vitalogy,studio album,250,1994,Pearl Jam,0.0229,0.546,0.727,0.00616,1,0.102,-7.361,1,0.025,77.746,4,0.598,"Brendan O'Brien, Pearl Jam","Eddie Vedder, Mike McCready, Jeff Ament","Dave Abbruzzese, Jeff Ament, Stone Gossard, Mike McCready, Eddie Vedder",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","Angst-Ridden, Cathartic, Dramatic, Freewheeling, Intense, Rousing, Sprawling, Tense/Anxious",,55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothingman,Vitalogy,studio album,274,1994,Pearl Jam,0.499,0.274,0.387,0.000345,5,0.108,-10.206,1,0.0304,96.018,4,0.15,"Brendan O'Brien, Pearl Jam","Eddie Vedder, Jeff Ament","Jeff Ament, Eddie Vedder",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","Autumnal, Bittersweet, Gentle, Intimate, Melancholy, Poignant, Reflective, Searching, Somber","Introspection, Reflection",55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whipping,Vitalogy,studio album,154,1994,Pearl Jam,0.00323,0.368,0.986,6.61E-06,7,0.0787,-5.016,1,0.0533,165.902,4,0.452,,,"Dave Abbruzzese, Jeff Ament, Stone Gossard, Mike McCready, Eddie Vedder",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","Aggressive, Angst-Ridden, Autumnal, Cathartic, Earnest, Fiery, Intense, Searching, Tense/Anxious, Urgent, Visceral, Dramatic, Melancholy, Rousing, Passionate, Raucous","Empowerment, Feeling Blue, In Love, Loss/Grief, Revolution",55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pry, To",Vitalogy,studio album,61,1994,Pearl Jam,0.0435,0.35,0.439,7.81E-06,2,0.028,-15.798,1,0.0361,101.265,4,0.315,,,"Dave Abbruzzese, Jeff Ament, Stone Gossard, Mike McCready, Eddie Vedder",,,,,55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corduroy,Vitalogy,studio album,277,1994,Pearl Jam,0.00241,0.487,0.93,2.82E-05,0,0.0841,-7.3,1,0.0632,131.304,4,0.134,"Brendan O'Brien, Pearl Jam","Dave Abbruzzese, Jeff Ament, Stone Gossard, Mike McCready, Eddie Vedder","Dave Abbruzzese, Jeff Ament, Stone Gossard, Mike McCready, Eddie Vedder",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","Aggressive, Brooding, Fiery, Intense, Raucous, Urgent, Visceral, Bittersweet, Cathartic, Dramatic, Angst-Ridden, Earnest, Melancholy, Passionate, Reflective, Searching, Yearning, Somber","Empowerment, In Love, Revolution",55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,12.10.94,53,07.15.95,23,,,,,,,,,,,,,12.10.94,13,02.18.95,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bugs,Vitalogy,studio album,164,1994,Pearl Jam,0.737,0.709,0.357,2.75E-06,10,0.0745,-10.28,1,0.0322,65.062,4,0.644,,,"Dave Abbruzzese, Jeff Ament, Stone Gossard, Mike McCready, Eddie Vedder",,,,,55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satan's Bed,Vitalogy,studio album,204,1994,Pearl Jam,0.00047,0.578,0.954,7.08E-05,11,0.329,-6.959,0,0.0755,139.598,5,0.661,,,"Stone Gossard, Mike McCready, Eddie Vedder",Pop/Rock,"Alternative Pop/Rock, Grunge","Aggressive, Brash, Demonic",,55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Better Man,Vitalogy,studio album,268,1994,Pearl Jam,0.165,0.445,0.671,1.56E-05,2,0.0791,-7.937,1,0.0387,125.712,4,0.267,"Brendan O'Brien, Pearl Jam",Eddie Vedder,Eddie Vedder,Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge","Exuberant, Yearning, Dramatic, Earnest, Passionate, Rousing, Melancholy, Poignant, Reflective, Searching, Wistful","Introspection, Regret",55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aye Davanita,Vitalogy,studio album,174,1994,Pearl Jam,0.166,0.646,0.774,0.732,11,0.0781,-10.709,0,0.035,130.609,4,0.284,,,"Dave Abbruzzese, Jeff Ament, Stone Gossard, Mike McCready, Eddie Vedder",,,,,55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Immortality,Vitalogy,studio album,318,1994,Pearl Jam,0.0798,0.633,0.543,0.00671,2,0.0964,-9.142,1,0.0296,129.089,4,0.118,"Brendan O'Brien, Pearl Jam",Eddie Vedder,"Dave Abbruzzese, Jeff Ament, Stone Gossard, Mike McCready, Eddie Vedder",Pop/Rock,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","Angst-Ridden, Bittersweet, Intense, Melancholy, Poignant, Reflective, Searching, Urgent","Introspection, Reflection",55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stupidmop,Vitalogy,studio album,443,1994,Pearl Jam,0.187,0.341,0.794,0.00838,4,0.104,-12.882,0,0.0786,97.217,4,0.291,,,"Jeff Ament, Stone Gossard, Jack Irons, Mike McCready, Eddie Vedder",,,,,55:30:00,,"Alternative Pop/Rock, Alternative/Indie Rock, Grunge, Hard Rock","November, 1993 - October, 1994","Atlanta, GA","Provocative, Volatile, Aggressive, Angry, Angst-Ridden, Bittersweet, Brooding, Cathartic, Complex, Freewheeling, Melancholy, Messy, Playful, Poignant, Quirky, Raucous, Reflective, Earnest, Fiery, Intense, Reckless, Searching, Tense/Anxious, Urgent, Visceral","Heartache, Introspection, Loss/Grief",4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
